chr20:7839917-7840417	0.364259	0.011687	1.17355	0.454425	9.35236	0.792384
chr10:112033194-112033694	0.445205	0.0316936	0.172181	2.48205	1.79032	0.0834952
chr12:113655050-113655550	0.566625	0.200099	0.609433	2.0061	4.5628	0.600754
chr3:3143367-3143867	0.445205	0.00222828	0.0702938	7.15403	3.25933	0.419739
chr10:91565247-91565747	0.364259	0.00236029	0.100198	4.47441	7.25272	1.45443
chr16:68493804-68494304	0.323786	0.00770682	0.396405	3.29709	1.28391	2.09753
chr6:13454015-13454515	0.364259	0.0181776	1.35258	1.43869	4.81501	0.138516
chr15:86254983-86255483	0.445205	0.00874269	0.107151	0.698218	1.0352	0.146258
chr8:56784072-56784572	0.364259	0.010971	0.0689961	2.74578	3.25193	0.0717343
chr20:32470957-32471457	0.526151	0.0399126	0.719187	1.55948	2.28779	0.51269
chr6:135483027-135483527	0.364259	0.000600928	0.112803	3.22219	4.16203	0.564343
chr3:101538590-101539090	0.323786	0.0170974	0.216304	3.00484	2.61491	0.0713671
chr3:49458595-49459095	0.445205	0.0128186	0.0872651	4.06705	2.26179	0.987519
chr3:142164548-142165048	0.445205	0.387426	0.036189	3.41348	5.01083	0.0918062
chr6:151201507-151202007	0.323786	0.00249745	0.205669	2.74321	4.13808	0.0690516
chr17:48084759-48085259	0.364259	0.00437603	0.136419	1.92021	4.82392	0.134744
chr3:113507465-113507965	0.364259	0.448677	2.56529	2.16739	2.91148	0.572402
chr12:93204102-93204602	0.485678	0.000695363	0.0158575	5.66148	2.44043	0.0160554
chr14:39943704-39944204	0.404732	0.156954	2.27346	2.39065	2.80261	1.49441
chr9:100395276-100395776	0.364259	0.660947	1.11758	0.64314	3.06828	0.0502077
chr5:172436999-172437499	0.323786	0.00148157	0.0468695	2.19411	3.0191	0.570159
chr10:1084376-1084876	0.364259	0.0719783	0.149787	0.323523	2.79997	4.11611
chr1:226537627-226538127	0.404732	0.0165181	0.0194862	0.528338	3.26672	0.168955
chr10:70757322-70757822	0.485678	0.00259542	0.601459	1.86862	3.18279	1.43263
chr4:119319402-119319902	0.323786	0.000494647	0.019303	2.1234	2.48655	0.053219
chr9:123664979-123665479	0.364259	0.0122436	0.118854	1.37031	2.18451	0.566732
chr4:122704266-122704766	0.404732	0.763018	1.7685	2.7805	6.32151	0.062925
chr6:30936891-30937391	0.323786	0.0616814	1.13947	1.6099	4.84154	0.434909
chr8:103990520-103991020	0.323786	0.289884	0.054253	4.24466	3.90566	0.101783
