chr10:101389343-101389843	7	0	0.0013927	3.24959	0.000171991	0.00703561
chr10:101769484-101769984	47	0	0.0606291	9.34865	0.001605	0.00553134
chr10:102107542-102108042	64	0.348502	0.00053192	6.75935	0.000115292	0.078181
chr10:102809910-102810410	25	0	0.00321318	6.9037	0.0173453	0.00972802
chr10:104001274-104001774	55	0.602906	0.0079126	3.52497	0.0278082	0.104524
chr10:104144349-104144849	10	0	0.000362473	3.25424	0.00583531	0.021883
chr10:104172769-104173269	80	0	1.77418	7.46388	0.000111686	0.00746881
chr10:104221450-104221950	122	0.193467	0.000686335	7.32397	0.000631915	0.72033
chr10:104405546-104406046	61	0	0.00816827	7.17551	0.000241655	0.0178607
chr10:105302838-105303338	17	0	0.00131163	9.13529	0.00352902	0.269799
chr10:105319573-105320073	7	0.184181	0.000731659	2.62984	6.76131e-05	0.00469462
chr10:111896786-111897286	24	0	0.000866757	4.20342	4.80001e-05	0.171296
chr10:112255511-112256011	44	0	0.00614209	4.84174	0	0.00580971
chr10:112255925-112256425	162	0.788456	0.0103137	6.83141	0.000348707	0.0301202
chr10:112400884-112401384	12	0.119475	0.00256527	2.42431	0	0.0398412
chr10:112411187-112411687	17	0	0.00390405	4.54193	0.0010458	0.0149344
chr10:114201770-114202270	27	0	0.0006972	3.3205	0	0.00848536
chr10:115615797-115616297	62	0.0814726	0.000519503	3.45671	7.4174e-05	0.0408058
chr10:120966716-120967216	63	0	0.0203546	8.42847	0.00147812	0.00647972
chr10:121485355-121485855	52	0	0.0148129	12.1417	0.00902379	0.00638185
chr10:12172167-12172667	48	0	0.000121361	3.61491	0	0.0313787
chr10:124671337-124671837	61	0	0.00718193	5.93971	4.03066e-05	0.00796918
chr10:124767230-124767730	178	0.617148	0.00152878	2.82982	0.000509435	0.00677613
chr10:125733780-125734280	2	0.680342	0.00130737	2.7968	0.00139072	0.0115925
chr10:126429223-126429723	168	0.167051	0.0056302	6.66073	0.010203	0.0176956
chr10:127591083-127591583	54	0	0.000319473	2.891	0	0.0195332
chr10:135121148-135121648	65	0	0.0038182	4.3496	0.000696359	0.0172416
chr10:135236251-135236751	5	0	0.0140171	6.92549	0.0183243	0.0118309
chr10:15546376-15546876	13	0	0.000920068	6.79548	0.000118377	0.0257619
chr10:21814302-21814802	44	0.145604	0.00521554	5.71748	0.000153368	0.0261443
chr10:21823589-21824089	53	0.0640408	0.00632985	6.66564	0.000753746	0.0438968
chr10:22540847-22541347	25	0	0.000207293	12.1207	0.00206135	0.0710544
chr10:24752668-24753168	11	0	0.000760799	5.19448	3.92409e-05	0.0191207
chr10:30447324-30447824	16	0	0.00558237	5.85486	0.000134591	0.013467
chr10:43904803-43905303	24	0	0.00400879	7.23525	0.000891939	0.0572958
chr10:43947510-43948010	33	0	0.0100264	3.90385	0.000211151	0.0539791
chr10:45496159-45496659	33	0	0.00991318	6.91759	0.00337607	0.0095799
chr10:52396712-52397212	59	0	0.00187064	5.49294	0.00115817	0.260115
chr10:54073163-54073663	5	0	0.000437753	4.48815	0.000522149	0.207038
chr10:5726291-5726791	129	0.719323	0.000736229	5.80386	0.00033863	0.0205177
chr10:60026016-60026516	59	0	0.00146462	4.68777	0	0.0130672
chr10:6187088-6187588	40	0.269528	0.0197659	12.011	0.00471697	0.00797036
chr10:6193136-6193636	45	0	0.00541869	7.17305	0	0.0103282
chr10:69597754-69598254	11	0.344641	0.00297547	3.30421	0	0.0172142
chr10:70166007-70166507	47	0	0.012454	5.594	0.00461599	0.186687
chr10:71991945-71992445	59	0	0.00315162	7.63429	0.00990816	0.0274178
chr10:72200413-72200913	11	0	0.00240806	3.76643	0.000284601	0.0114215
chr10:73078772-73079272	75	0	0.349193	9.60697	0.0110234	0.0072105
chr10:74076653-74077153	8	0.535267	0.0122236	5.73424	0.00816869	0.00565929
chr10:742910-743410	6	0.166457	0.0574793	5.11388	2.27928e-05	0.0349463
chr10:75118306-75118806	55	0	0.00398683	8.6923	4.73378e-05	0.0489284
chr10:75634814-75635314	27	0	0.0134314	5.99304	0.000806478	0.0156085
chr10:75676755-75677255	24	0.124345	0.00120837	3.88498	0.000115495	0.0209309
chr10:76969564-76970064	80	0	0.00175343	8.70852	0.000400526	0.0290795
chr10:80782228-80782728	7	0	0.000174225	4.88418	8.07687e-05	0.0374638
chr10:81963150-81963650	77	0	0.000289904	4.00431	0.000709659	0.121054
chr10:85946855-85947355	9	0	0.000168937	3.81258	0.000115564	0.019393
chr10:88428407-88428907	24	0	0.00282198	5.79541	0.00059372	0.00888091
chr10:90639571-90640071	51	0	0.00562664	9.44429	0.00105775	0.0113477
chr10:91127210-91127710	125	0	0.492687	2.26734	0	0.0143209
chr10:91175114-91175614	89	0.278583	0.000308816	3.92179	0.000239819	0.00436783
chr10:96305432-96305932	47	0	0.00822336	8.96476	0.000277195	0.831607
chr10:99473700-99474200	57	0	0.490367	9.34447	0.00639019	0.00769173
chr1:10488029-10488529	44	0	0.0143589	4.52416	3.38351e-05	0.522258
chr1:110033159-110033659	19	0	0.00347295	8.01744	0.000154051	0.0104427
chr11:102443219-102443719	6	0	0.00443953	1.4934	0	0.0231765
chr11:102603911-102604411	17	0	0.00048347	1.96845	0.000517996	0.0247223
chr11:105948798-105949298	47	0.147002	0.0165668	2.57278	0.000248886	0.181798
chr11:107992406-107992906	85	0.182452	0.0124247	2.03885	0.000348076	0.0516406
chr1:110881850-110882350	70	0	0.00532757	7.0668	0.960557	0.0132551
chr11:111229128-111229628	13	0	0.000352647	3.15913	3.77875e-05	0.0100178
chr11:111565428-111565928	11	0	0	6.00025	0	0.0282654
chr11:111647267-111647767	42	0	0.00186157	2.01889	0	0.0176602
