chr10:101436616-101437116	0.454641	0.831396	3.09045	3.90298	0	0.00340927
chr10:101939687-101940187	0.500105	0.756763	4.21382	3.88804	0	0
chr10:1020007-1020507	0.409177	0.270364	2.13416	3.82957	1.02422	0
chr10:103577154-103577654	0.181856	0.0708695	0.179024	4.77461	0	0
chr10:103589372-103589872	0.181856	0.0193981	1.11475	3.86758	0	0.248953
chr10:103648849-103649349	0.409177	0.0407758	3.52714	5.80848	0.149308	0.0156987
chr10:105396231-105396731	0.272785	1.14005	1.76158	1.94056	0.164395	0.024377
chr10:1084376-1084876	0.500105	0.0728217	0.557842	5.6619	2.65201	0
chr10:112033823-112034323	0.227321	0.39196	2.30319	5.77128	0.852944	0
chr10:112255528-112256028	0.318249	0.0440188	3.12183	1.86255	0	0.00274152
chr10:112662848-112663348	0.227321	0.801101	2.32169	1.97908	0	0
chr10:11482664-11483164	0.409177	0.98295	2.23644	4.86808	0	0
chr10:115615791-115616291	0.545569	0.233902	2.55897	2.83498	0	0
chr10:11760003-11760503	0.409177	1.15375	2.65422	3.8012	0	0.003296
chr10:119135070-119135570	0.227321	0.0263471	0.165955	1.86897	0	0.00268242
chr10:120968575-120969075	0.181856	0.113522	2.4949	3.9377	0.432425	0.0436244
chr10:121220884-121221384	0.227321	0.00506765	1.97123	6.67154	0	0
chr10:121357225-121357725	0.318249	0.0136536	1.24262	3.8999	0.373502	0
chr10:121561399-121561899	0.545569	0.171208	1.81	3.87393	0	0
chr10:122360754-122361254	0.181856	0.573986	1.71319	4.90551	0	0
chr10:12304423-12304923	0.500105	0.255086	3.33977	11.6263	0	0
chr10:124092445-124092945	0.272785	0.0255883	3.50904	3.9096	0	0
chr10:126346391-126346891	0.181856	0.0346176	0.949842	4.80889	0.506094	0
chr10:126417021-126417521	0.227321	0.328171	1.9482	3.9367	0	0
chr10:127379694-127380194	0.591034	0.837399	5.43131	6.76404	0.255288	0
chr10:13222757-13223257	0.409177	1.60879	2.61332	4.8556	0	0
