chr10:100237754-100238254	0.217783	2.38777	0.775139	12.0153	0.00674265	2.0796
chr10:101917860-101918360	0.217783	3.5663	1.91455	7.40075	0	3.57931
chr10:102133271-102133771	0.217783	0.970402	1.15362	3.63021	0	1.62785
chr10:103619197-103619697	0.155559	0.369995	1.86713	5.64247	0	2.75332
chr10:103878534-103879034	0.155559	3.18243	0.221732	6.10955	0.00953975	0.539564
chr10:104001274-104001774	0.124447	2.50954	0.198929	4.39258	0.0103472	0.315089
chr10:104154364-104154864	0.248894	0.438731	0.396754	11.5308	0.661018	0.125118
chr10:104209420-104209920	0.155559	2.96787	1.49028	3.70884	0.0245158	1.54946
chr10:112009226-112009726	0.34223	1.65539	3.53259	8.22981	0	3.79285
chr10:11490663-11491163	0.217783	2.50804	0.71612	7.64239	0.0111211	1.03781
chr10:115720306-115720806	0.373342	2.18984	2.31069	8.39636	0	2.24843
chr10:11760003-11760503	0.311118	2.72641	1.49832	7.29393	0.312286	3.28816
chr10:120746577-120747077	0.124447	4.61393	2.38401	6.59365	0	7.35508
chr10:121220884-121221384	0.155559	0	1.57882	13.181	0.317714	1.39013
chr10:121466782-121467282	0.155559	4.92861	3.69954	7.31929	0.256232	3.27017
chr10:135121148-135121648	0.186671	1.68527	0.628833	5.41937	0	2.26365
chr10:13728294-13728794	0.155559	4.63047	2.57811	9.15074	0.0109038	3.19093
chr10:15164732-15165232	0.217783	2.59691	1.34732	7.30464	0	3.76334
chr10:16859117-16859617	0.248894	1.82895	0.24543	8.12752	0.0329672	0.373745
chr10:17269673-17270173	0.186671	2.46448	2.51145	9.16601	0.282496	1.4933
chr10:1779928-1780428	0.155559	3.15959	2.13842	6.44052	0	2.05817
chr10:22540847-22541347	0.280006	5.86493	1.65692	5.08387	0.515542	1.05955
chr10:22668114-22668614	0.217783	0.630952	4.06209	8.37684	0.0214074	2.41464
chr10:23437019-23437519	0.124447	1.56295	0.928398	20.034	1.24615	0.68592
chr10:23702537-23703037	0.311118	1.47893	2.09574	4.678	0	3.96551
chr10:27015029-27015529	0.248894	1.33128	2.34394	8.19636	0	3.89171
chr10:35417051-35417551	0.248894	2.2768	0.755174	10.2511	0	2.25689
chr10:35425252-35425752	0.248894	1.91047	0.61679	4.79144	0.0131728	2.37538
chr10:3827926-3828426	0.311118	3.93923	0.0136566	3.25788	0	0.275411
chr10:45848680-45849180	0.311118	4.01984	2.02155	9.23024	0.407288	3.42887
