chr10:101190082-101190582	0.978918	4.66132	0.19035	1.29118	0.980509	2.51992	0.401191	0.674073
chr10:101190393-101190893	0.978918	5.74329	0.486657	2.0285	0.828045	3.83797	0	1.53835
chr10:101418702-101419202	0.652612	3.71951	0.920597	1.72169	0.294587	1.17138	0.745974	1.27268
chr10:102045574-102046074	0.543843	3.92267	0.519963	0.853569	0.215045	1.30574	1.54709	0.750254
chr10:102809910-102810410	0.761381	6.2823	1.46482	2.96694	0.171927	2.78317	0.576734	1.65118
chr10:102974392-102974892	0.435075	5.08731	0.696225	0.818444	1.07178	2.7857	0.293425	0.842043
chr10:103878534-103879034	0.435075	7.66712	0.289395	0.945812	1.37606	2.1112	0	0.998573
chr10:104210454-104210954	1.19646	11.1409	1.04631	1.96694	1.62173	2.81469	0	1.09414
chr10:104438708-104439208	0.761381	5.78405	0.0230905	0.0793924	1.14295	3.12376	0.392486	0.28037
chr10:104562871-104563371	0.435075	2.67549	0.130828	0	0.240904	0.611234	0.39679	0.44307
chr10:104562910-104563410	0.435075	2.3726	0.130828	0	0.204344	0.598874	0.39679	0.44307
chr10:105302838-105303338	0.543843	5.87875	0.94129	1.85339	0.566433	2.33362	0.81668	1.35112
chr10:105344674-105345174	0.435075	8.95235	0.824281	1.67069	0.104388	2.29935	0	1.40407
chr10:112113465-112113965	1.08769	6.36753	1.61195	2.57291	1.32723	4.49499	0	2.00341
chr10:112611927-112612427	0.543843	8.20122	0.714075	1.79988	0.320898	2.04554	1.51661	1.13712
chr10:121301059-121301559	0.761381	5.39157	0.689808	1.76219	0.0925286	1.91544	1.31415	0.993182
chr10:121631511-121632011	1.08769	6.89153	1.34549	2.20027	0.197808	3.11652	1.06848	1.20806
chr10:123734000-123734500	0.543843	5.83865	0.537881	1.54475	0.21967	1.67424	0	0.380625
chr10:124027513-124028013	0.870149	4.65545	1.15535	1.59301	1.3699	4.13663	0.748862	1.48236
chr10:129863077-129863577	0.543843	5.436	0.751166	1.67481	0.369494	3.45156	0.637938	1.30645
chr10:133741600-133742100	0.435075	8.46133	1.14611	1.73962	0.669381	2.05838	1.01392	1.46316
chr10:134062156-134062656	0.652612	9.50357	2.2335	3.68538	1.80029	3.26545	0.791105	2.52493
chr10:134095705-134096205	0.652612	13.9625	7.2839	7.70385	5.2415	9.49948	1.52042	7.34862
chr10:134243642-134244142	0.543843	10.1081	0.144454	0.632119	10.4929	7.47227	0.49466	0.442745
chr10:134871045-134871545	0.978918	20.9339	20.8776	20.7666	14.0798	20.1622	0	19.6734
chr10:134871683-134872183	0.761381	15.4422	12.7463	13.2192	9.25256	12.6847	1.99017	12.3476
chr10:135073646-135074146	0.761381	21.1582	11.7125	15.7978	2.66227	11.8552	1.20238	12.5066
chr10:135121188-135121688	0.978918	7.25529	0.347593	1.5771	0.23659	2.84495	0.419812	0.853348
chr10:135214543-135215043	0.652612	4.60947	0.149331	0.202061	1.26183	4.50264	1.25015	0.748445
chr10:135256743-135257243	0.870149	19.0638	6.83631	12.0136	7.70258	9.2887	0	7.94903
chr10:14549112-14549612	0.978918	6.64991	0.953253	2.66567	0.210767	1.99551	0.726982	1.85871
chr10:20106234-20106734	0.761381	9.40289	1.74006	2.78329	1.30804	3.7492	0.580582	1.95273
chr10:22624096-22624596	0.435075	5.73006	0.0374944	0.0721616	0.635655	1.56997	1.05775	0.787844
chr10:23003376-23003876	0.870149	5.63352	0.0521295	0.0721616	0.962214	0.989238	0	0.107854
chr10:28952717-28953217	0.761381	4.80785	0.036101	0.144323	0.0472251	0.453224	1.3008	0.165174
chr10:30257829-30258329	0.435075	3.34855	0.0372237	0	4.9879	2.50765	0	0
chr10:32048069-32048569	0.870149	4.39242	1.18433	2.0452	3.1607	3.31428	1.82507	1.80534
chr10:3215228-3215728	1.41399	8.55731	2.47051	2.9387	5.40552	8.75856	1.41803	3.39713
chr10:43947510-43948010	0.652612	5.86293	1.5276	1.93319	0.853421	2.70162	4.63699	1.38973
chr10:43947555-43948055	0.652612	5.86293	1.5276	1.93319	0.854162	2.75372	2.49404	1.38973
chr10:45459641-45460141	0.435075	6.19958	0.48354	0.817855	0.532741	2.54005	1.64435	0.746257
chr10:52186168-52186668	0.435075	2.65852	0.0434509	1.12035	0.237649	0.706646	2.35541	0.42008
chr10:5689980-5690480	1.19646	2.51071	1.91763	8.27275	0.478063	2.25601	0	3.90293
chr10:5690350-5690850	1.19646	0.789838	1.26761	4.00177	0.639847	1.1289	0	2.57588
chr10:5707463-5707963	0.435075	1.59044	0.0175284	0.616951	0.714995	0.322392	0.50124	0.214854
chr10:6193035-6193535	0.435075	7.13331	0.0415649	0.770589	0.839501	2.60716	0.632732	0.556866
chr10:62493089-62493589	1.84907	6.19942	1.15426	1.54061	0.210389	1.83674	0	1.22803
chr10:64028542-64029042	0.761381	3.74978	1.05775	2.66094	0.286256	3.19862	1.50741	1.06127
chr10:64683996-64684496	0.761381	11.0589	0.931741	2.06823	0.49659	2.46372	0.441141	1.68542
chr10:67650975-67651475	0.435075	0.990634	0	1.04983	0.0795782	0.898833	1.41938	0.0454407
chr10:70166007-70166507	0.435075	6.34742	0.0783833	0.671101	0.536157	1.56272	0.983686	0.37317
chr10:70748841-70749341	0.761381	7.27818	1.67499	2.46464	0.228717	1.8758	0	1.51743
chr10:72114342-72114842	0.870149	4.8973	0.0423782	0	0.150035	1.74941	0.361547	0.642495
chr10:72253398-72253898	1.19646	7.49645	1.81415	4.17042	0.218234	2.85677	1.18514	2.63522
chr10:73078630-73079130	0.870149	3.32085	0.0182129	0.629544	0.297589	1.92571	0.576414	0.179012
chr10:73078772-73079272	0.870149	3.69533	0.0481124	0.0721616	0.162472	1.20021	0.282989	0.275029
chr10:74007854-74008354	0.652612	6.4536	0.795314	1.39567	0.139243	1.64281	0.826881	1.57153
chr10:74008407-74008907	1.19646	6.38034	0.578327	1.61264	0.421516	2.18057	0.319661	1.86182
chr10:74021374-74021874	0.543843	6.49077	2.40616	2.82941	2.36153	4.63513	2.2524	2.88905
chr10:74080371-74080871	0.543843	8.27848	0.719699	0.912399	1.22219	2.81501	2.80797	1.19739
chr10:75173817-75174317	0.761381	4.93862	0.487562	1.47569	0.0689694	1.57569	0.872493	0.881379
chr10:75415712-75416212	0.435075	6.07845	0.119868	0	1.22713	1.72481	2.04882	1.5912
chr10:75757380-75757880	0.435075	2.98604	0.0703812	0.124413	0.221138	2.8457	1.49487	0.0810077
chr10:75877382-75877882	0.543843	4.98522	0.732977	2.61608	0.438673	2.18543	1.15376	1.97546
chr10:88126397-88126897	0.435075	3.95944	0.0391386	0	1.17738	2.24288	0.422262	0.111879
chr10:88149155-88149655	0.543843	8.43655	1.2732	2.77521	0.382523	1.15928	0.267637	2.11409
chr10:89622697-89623197	1.84907	6.41232	1.65071	2.44437	2.01253	3.66793	2.07484	2.27244
chr10:94166973-94167473	0.543843	5.05306	0.178131	1.0006	0.89055	1.2824	0.988825	0.838009
chr10:94452151-94452651	0.652612	6.48864	2.1795	3.47096	0.743893	1.91943	0.706421	3.3146
chr10:98031966-98032466	0.543843	6.18403	2.05867	3.1663	0.837016	2.18314	1.03044	3.23173
chr10:98136277-98136777	0.435075	6.88827	0.223962	1.42239	0.351384	1.30231	0.8625	0.998292
chr1:1002927-1003427	0.870149	10.2676	2.70876	2.82941	1.90552	4.8572	0	3.13527
chr1:1003902-1004402	1.63153	4.38306	1.6307	1.98069	1.68544	2.88616	0	1.60861
chr1:101701720-101702220	0.652612	3.76948	0.018567	0.809619	0.313378	1.42384	1.052	0.300249
chr1:1058727-1059227	4.35075	25.0759	13.9985	17.0105	14.4094	14.9084	1.27742	12.4562
chr1:1072016-1072516	0.652612	12.742	3.72462	5.36248	1.14444	3.5576	0.816401	4.49956
chr1:109656352-109656852	0.761381	6.67645	1.28975	1.86681	1.38848	2.76474	0.547029	1.0193
chr1:109825647-109826147	0.652612	6.21288	0.0966855	0.295877	1.3839	2.22631	0.370007	0.606215
chr1:110021314-110021814	0.652612	7.99429	0.92681	3.1515	0.36932	0.94838	0.975551	1.30047
chr11:102417127-102417627	0.652612	1.59367	0	0	0.0908857	1.70341	0.308749	0
chr1:11025363-11025863	0.978918	4.5824	0.37235	1.59758	1.70086	2.49456	1.66927	1.04134
chr11:10315432-10315932	0.761381	5.5102	0.907623	1.07728	1.98622	3.39498	0	0.963523
chr1:11045781-11046281	0.761381	5.86977	0.0344113	0.748108	3.26077	2.56549	1.5232	0.142247
chr11:10510451-10510951	0.652612	8.13965	1.52007	3.86918	0.827442	1.72422	1.54943	2.89346
chr11:105933731-105934231	0.870149	2.03218	0.0311109	2.0923	0.0524305	0.683221	1.51327	0.286322
chr1:11072922-11073422	1.19646	5.0763	0.276643	1.22967	0.179693	2.04344	1.41937	1.1881
chr11:107832157-107832657	0.543843	0.539178	0.0220201	0.51147	0.0195857	0.146858	2.59042	0.203056
chr11:108491603-108492103	0.435075	1.4593	0	0	0.528551	0.777654	1.44469	0.115208
chr11:10878970-10879470	1.19646	5.45112	1.47638	3.26115	0.61323	4.64242	0.948659	2.15293
chr1:111745629-111746129	0.543843	6.68418	0.119318	0.432629	0.729273	1.69134	2.09398	0.770373
chr11:118927078-118927578	0.761381	8.01951	2.38246	3.13348	1.35385	2.94893	1.60591	2.27013
chr1:112297521-112298021	1.19646	7.33139	0.0115102	0.413891	0.281574	1.29582	1.79471	0
chr11:124616589-124617089	0.761381	4.39405	0.920957	1.00125	2.18499	3.43019	1.22305	1.41124
chr11:124632164-124632664	0.870149	7.11731	0.852957	1.80148	0.987786	1.73327	1.19298	1.34826
chr11:124711963-124712463	0.543843	1.75447	0.0347212	0	0.246033	1.51891	1.79868	0.441399
chr11:125439586-125440086	1.41399	7.2711	1.28512	2.38839	0.428246	1.804	0.85227	1.64328
chr11:126181420-126181920	0.435075	5.27575	0.0389864	0	0.632663	1.53436	2.04028	0.21797
chr11:126273509-126274009	0.435075	6.07444	0.795102	1.18716	0.803921	2.60546	0.81699	0.655268
chr11:1280188-1280688	0.978918	22.7384	10.6241	17.7745	2.59175	5.76472	0.568146	13.1279
chr11:128789142-128789642	0.435075	2.48342	0.814462	0.962056	0.219404	2.97941	0.851328	0.699962
chr11:130016203-130016703	0.870149	10.9232	2.25499	4.36354	1.88145	2.39575	2.16967	1.72178
chr11:130029331-130029831	1.19646	5.87279	2.04688	3.7105	3.09779	3.95703	1.78423	2.46341
chr11:130184550-130185050	0.435075	1.55446	0	0	0.92461	2.95709	1.75717	0
chr11:130185598-130186098	0.652612	7.72731	1.6412	3.37099	0.525689	2.69928	0.400267	1.33473
chr11:13360668-13361168	0.652612	3.72913	0.97653	1.3939	2.25526	2.87594	1.63739	1.03896
chr1:114336448-114336948	0.435075	3.30934	0.344923	0.783861	0.611403	2.83516	0.933263	0.272128
chr1:114402495-114402995	0.978918	4.23069	1.3298	2.338	1.0336	2.32594	1.46171	1.34436
chr11:1464714-1465214	0.870149	14.6029	7.97207	8.80986	7.26604	9.87505	0.453717	7.10558
chr1:115054078-115054578	1.19646	4.46562	0.836379	1.3295	0.287559	1.17621	2.35147	0.938044
chr1:115212242-115212742	0.761381	5.09212	0.782062	0.853569	0.72549	1.56667	0.356376	1.06404
chr1:117116297-117116797	0.543843	5.84392	0.066497	0.763286	0.528407	2.59465	1.28837	0.311644
chr1:117117185-117117685	0.543843	2.4851	0	0.0907878	0.0096325	0.741699	1.78257	0
chr1:117360155-117360655	0.761381	7.57243	1.42996	2.36815	0.997903	1.47506	1.59191	1.94049
chr11:17573872-17574372	1.41399	10.6807	7.1258	7.7586	2.62474	8.20123	5.15669	6.74706
chr11:18289019-18289519	0.543843	5.06387	0.522604	3.00546	0.0601197	1.04907	1.06571	1.87717
chr11:18301880-18302380	0.543843	4.57314	0.0469806	1.12676	0.0408056	1.19464	1.10967	0.765104
chr11:1873543-1874043	0.435075	8.96339	1.19295	2.64567	0.155272	1.29414	0	2.41538
chr11:1960879-1961379	0.435075	3.09577	0.86997	0.938681	7.0516	2.68949	0	0.896624
chr11:20132359-20132859	0.543843	8.99994	0.847101	3.25347	0.852159	3.14303	0.540154	2.23418
chr11:20384924-20385424	0.761381	9.94687	0.924521	2.22295	0.158231	1.50951	0	1.78392
chr1:1207795-1208295	0.870149	11.0744	5.39244	7.27044	2.02051	3.32921	0.376163	6.05108
chr1:12219880-12220380	0.870149	5.47328	0.224697	1.92621	0.991927	2.26819	0.785151	0.942847
chr11:267693-268193	0.761381	4.89441	2.73977	3.22421	1.89584	3.41017	0.729382	2.90902
chr1:1276282-1276782	0.652612	22.968	11.1715	13.397	15.7944	16.5633	0	11.9832
chr11:3072914-3073414	0.435075	8.14541	0.636217	1.54418	0.967463	2.91207	0.39679	1.23351
chr1:1334621-1335121	0.652612	6.51796	0.0708679	0.859903	0.475382	1.00909	0	0.124679
chr11:35152632-35153132	0.543843	1.00085	0	0.479095	0.661291	0.934613	1.0883	0.147397
chr11:35168220-35168720	0.761381	4.0666	0.812796	2.09676	0.0956835	1.39814	1.2422	1.40743
chr11:35194443-35194943	0.543843	4.69268	2.28134	4.08451	0.12486	1.40712	0.392486	2.60652
chr11:36334594-36335094	0.435075	3.88433	0.0827874	1.52195	0.285825	1.44366	0	0.593374
chr11:364444-364944	1.30522	10.316	2.82103	3.99678	0.79892	2.79316	0.262511	2.6863
chr11:364455-364955	1.30522	9.69663	2.82103	3.91739	0.642136	2.75991	0.262511	2.6863
chr11:36724075-36724575	0.543843	7.11155	0.784432	0.944295	0.148912	1.02673	0.382796	1.34975
chr1:1371282-1371782	0.652612	7.18677	2.56233	2.7567	1.44025	4.14763	0.78007	2.39306
