chr10:100109091-100109591	19	1.33937	0.211458	10.0101	4.46323	0.406781	0.0866034
chr10:100150745-100151245	48	0.761093	0.0462706	10.3836	6.45042	0.00966614	0.404915
chr10:101315496-101315996	56	2.05482	0.706076	6.70904	7.01771	0.0138366	0.0813303
chr10:101378919-101379419	44	2.61362	0	8.45572	3.20968	0	0.371519
chr10:101998135-101998635	46	1.07323	0.731083	1.90434	4.58739	0.0331147	1.02385
chr10:103031893-103032393	4	3.20405	0.153668	6.66974	5.82342	0.13542	0.796344
chr10:103600807-103601307	12	3.12451	0.00548655	7.78751	3.44422	0.038232	1.00883
chr10:104470253-104470753	13	0.568183	0.780131	2.53912	3.65579	0	0.058585
chr10:106015244-106015744	47	0.931705	0.177449	5.16595	6.35311	0	0.163382
chr10:112224475-112224975	25	1.49738	0.867814	5.91313	3.31556	0	0.311897
chr10:112683594-112684094	56	1.63437	0.048221	3.04217	6.20203	0	0.0529272
chr10:115689231-115689731	8	1.93096	0.112542	4.44346	4.05106	0	0.145451
chr10:11837519-11838019	4	0.81973	0.180238	0	5.52576	0.00747901	0.507746
chr10:119135070-119135570	13	0.493127	0	5.7472	2.28866	0	0.847959
chr10:120958855-120959355	6	0.901388	0	3.1739	4.18642	0.0516398	0.573506
chr10:121561399-121561899	56	1.29617	0.886551	4.88975	4.04036	0.0200853	0.861793
chr10:121561465-121561965	56	1.30781	0.892037	4.67035	5.12883	0.0200853	0.824713
chr10:122360754-122361254	5	1.53998	0.124694	3.72571	5.48468	0	0.0404011
chr10:124767265-124767765	8	0.461767	0	4.63534	2.5248	0	0.512307
chr10:126421417-126421917	88	4.24214	0.386447	3.53172	3.91348	0.14046	0.273954
chr10:127579466-127579966	41	1.60012	0	1.26956	7.06843	0	0.138835
chr10:129653295-129653795	10	1.79887	0.048371	5.72179	5.50474	0.116834	0.25315
chr10:133734570-133735070	7	2.0212	0.00707534	4.11788	4.52391	0.00686003	0.908478
chr10:134211308-134211808	6	0.257187	0.483201	5.77315	4.23454	0.186047	0.259156
