chr10:100168560-100169060	1.43866	0.846432	0.885508	0	0.393698	0.53334
chr10:102757786-102758286	0.791261	1.72596	1.77014	0.989839	4.39716	3.2312
chr10:102791894-102792394	0.287731	0.622086	0.692113	0	4.43603	0.41846
chr10:103347479-103347979	1.40269	4.47788	4.69817	0	2.00703	1.35633
chr10:103576592-103577092	0.215798	0.371225	0.442497	0	1.11301	0.443653
chr10:104210454-104210954	0.323698	1.43673	1.58823	0	1.90967	0.424778
chr10:104419978-104420478	0.89916	2.0902	2.199	0	2.39407	0.447721
chr10:106034325-106034825	0.683361	1.55438	1.66946	0	2.96467	0.528651
chr10:112632206-112632706	0.359664	0.0285429	0.0842167	0	3.37833	0.105141
chr10:11490819-11491319	0.251765	0.464561	0.541086	0	0.396996	1.05044
chr10:11928917-11929417	0.143866	0.322981	0.413354	0	1.86384	0.674135
chr10:1205501-1206001	3.09311	0.684182	0.735275	0	1.19305	0.838125
chr10:1217077-1217577	0.575462	0.0524726	0.154429	0	0.975614	8.90429
chr10:124275310-124275810	0.539496	0.225504	0.286268	0.999797	1.46615	1.67978
chr10:126417021-126417521	0.179832	0.92413	0.987185	0	0.615639	0.61695
chr10:131265503-131266003	0.539496	2.61238	2.72785	0	4.27319	1.52747
chr10:13222747-13223247	0.143866	0.00831457	0.02487	0.999498	0.040076	0.272938
chr10:133993978-133994478	1.40269	0.0106534	0.0318525	0	0.564459	18.5504
chr10:134235855-134236355	0.503529	2.09786	2.23656	0	3.22695	2.10164
chr10:134252878-134253378	0.539496	0.418263	0.496676	0	0.455687	11.2992
chr10:134568483-134568983	1.07899	2.24266	2.4369	0	0.199091	16.1736
chr10:134775101-134775601	0.539496	0.588378	0.718844	0	4.34709	5.01044
chr10:134945378-134945878	0.791261	0.000310535	0.00131037	0	0.208319	15.4744
chr10:135149993-135150493	1.33076	1.74027	1.79296	0	2.41941	4.40189
chr10:15165735-15166235	0.143866	0.0348568	0.0483058	1.99316	0.346206	0.433476
